,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
34180,13248.0,4706,1013.5,801,256,774.0,225.0,630.86,224.1,48.26,260.5,23.88,684.0,23,887.5,453.7233333,308.42,64.91,4817,13460.0,1064.72,1
25643,8649.0,2397,542.74,817,225,1078.0,283.0,864.9,239.7,54.27,-121.75,-1.4975,325.0,11,776.75,333.43,390.88,45.4875,2406,8670.0,613.35,1
8039,8845.0,4564,1268.98,240,142,263.0,157.0,384.57,198.43,55.17,187.25,11.1075,218.0,25,302.75,111.67,72.47,39.0825,4578,8868.0,1323.82,0
23212,7686.0,3220,899.89,475,198,546.0,220.0,512.4,214.67,59.99,-170.5,-1.485,133.0,16,418.5,181.2766667,104.9733333,61.475,3227,7702.0,929.88,0
8476,7661.0,3239,1287.41,209,108,250.0,137.0,306.44,129.56,51.5,105.25,33.205,800.0,27,243.75,131.9333333,32.14,48.185,3345,7849.0,1351.83,0
7912,14746.0,3625,893.14,1860,458,1693.0,427.0,1638.44,402.78,99.24,-236.25,-12.8375,309.0,10,1781.25,1244.613333,559.8066667,108.4275,3637,14787.0,998.51,1
6630,13784.0,5489,827.89,895,292,1394.0,567.0,1723.0,686.13,103.49,556.5,1.485,294.0,10,1080.5,511.4133333,430.8433333,94.475,6356,15834.0,1046.45,0
33610,12304.0,3184,1156.14,820,184,903.0,196.0,723.76,187.29,68.01,7.5,26.775,734.0,25,822.5,336.6866667,370.6833333,62.115,3311,12677.0,1200.84,0
31540,16637.0,10220,963.74,946,488,1093.0,587.0,924.28,567.78,53.54,-563.5,-9.3875,10.0,19,758.5,342.58,239.3866667,59.0775,10634,17171.0,1040.01,1
8799,8503.0,2688,1248.5,305,108,398.0,145.0,566.87,179.2,83.23,206.0,30.4975,466.0,16,374.0,172.4533333,90.27666667,60.4325,2691,8512.0,1331.73,0
23971,13734.0,6034,942.47,1540,606,1455.0,600.0,1373.4,603.4,94.25,63.0,-8.21,261.0,11,1561.0,649.6933333,377.14,96.1,6062,13791.0,1050.7,1
28862,29620.0,15327,2091.06,962,373,975.0,390.0,987.33,510.9,69.7,-150.0,-3.3,253.0,42,912.0,545.0866667,309.1633333000001,56.54,15356,29652.0,2162.44,0
34548,8968.0,4193,724.49,532,263,517.0,261.0,498.22,232.94,40.25,129.0,-0.15,73.0,19,575.0,184.22,188.5933333,36.73,4199,8985.0,757.38,1
36184,8254.0,3790,1029.88,821,337,730.0,321.0,750.36,344.55,93.63,137.25,5.235,303.0,15,866.75,458.23333330000014,72.51333333,81.735,4073,8817.0,1086.36,1
8130,8365.0,4547,1175.04,383,196,307.0,166.0,418.25,227.35,58.75,-41.25,-4.6175,70.0,21,369.25,131.78333329999998,97.47333333,64.1275,4607,8510.0,1222.56,1
33850,10548.0,4522,1337.02,1077,456,747.0,323.0,620.47,266.0,78.65,47.25,-0.3675,113.0,18,1092.75,357.76,337.75,140.4475,4528,10560.0,1397.0,1
33727,8454.0,3107,1675.03,885,296,795.0,276.0,603.86,221.93,119.65,199.75,33.665,444.0,15,951.25,526.4733333,107.54666670000002,179.055,3111,8463.0,1755.01,1
11879,16810.0,6987,1073.96,1658,691,1628.0,679.0,1681.0,698.7,107.4,1.5,-7.625,327.0,11,1658.5,803.55,734.1766667,86.585,6988,16813.0,1159.84,0
11245,46512.13,19023,6565.39,1426,487,1267.0,460.0,1057.09,432.34,149.21,-113.25,-2.345,169.0,47,1388.25,732.3433332999998,272.94,159.255,19062,46581.16,6633.91,1
12433,10503.0,1473,761.31,1612,236,1534.0,217.0,1500.43,210.43,108.76,-484.25,-17.445,249.0,8,1450.25,341.05,406.7066667,113.425,1476,10508.0,867.64,0
17440,6673.0,3946,1266.29,164,100,283.0,156.0,238.32,140.93,45.22,133.0,14.265,379.0,35,208.0,82.81333333,56.24333333,36.405,4038,6811.0,1321.53,1
37843,21789.0,10365,2653.57,38,21,297.0,148.0,726.3,345.5,88.45,-28.75,-15.0625,333.0,32,28.75,3.12,2.9,35.0525,10579,22245.0,2775.15,1
625,14178.0,4461,2201.81,588,130,654.0,158.0,417.0,131.21,64.76,-136.75,-23.505,431.0,36,542.75,268.8366667,91.13666667,74.485,4563,14410.0,2298.58,0
27191,27555.0,4690,2398.29,3199,515,2383.0,428.0,1722.19,293.13,149.89,-852.25,-217.195,275.0,17,2915.25,1434.53,2326.043333,204.265,4715,27691.0,2484.47,0
31755,9435.0,4370,1406.32,515,242,442.0,205.0,449.29,208.1,66.97,65.75,3.7,681.0,22,537.25,255.35,120.04666670000002,67.08,4441,9656.0,1483.03,0
26528,22991.0,4574,4281.35,244,59,389.0,99.0,741.65,147.55,138.11,-66.25,6.5775,306.0,32,222.25,173.29,82.14333333,47.1425,4635,23190.0,4360.4,0
24707,11684.0,4948,1856.3,1236,436,987.0,369.0,649.11,274.89,103.13,293.25,87.64,59.0,19,1333.75,621.39,301.9666667,165.37,4989,11760.0,1901.39,0
29568,13465.0,4932,2482.7,2175,864,1898.0,693.0,1496.11,548.0,275.86,1001.25,135.615,286.0,10,2508.75,783.0033333,432.1666667,492.955,4984,13588.0,2553.71,0
1248,10398.0,2612,437.86,1712,434,1733.0,435.0,1733.0,435.33,72.98,-133.25,-0.6975,210.0,7,1667.25,877.92,960.19,55.6775,2638,10619.0,453.01,0
17992,8184.0,3707,1116.07,363,156,342.0,149.0,389.71,176.52,53.15,-104.75,0.0,658.0,22,327.75,114.57666670000002,66.09666667,49.99,3722,8217.0,1169.3,1
27892,7632.0,4471,638.57,648,392,538.0,312.0,424.0,248.39,35.48,88.0,-1.1675,437.0,20,677.0,257.4666667,266.9866667,37.8575,4532,7751.0,684.55,0
5463,17375.0,6815,1451.51,686,264,756.0,288.0,643.52,252.41,53.76,-123.5,-21.15,829.0,29,644.5,262.5766667,119.69,31.15,6890,17601.0,1526.5,1
37855,9205.0,1487,524.26,427,79,461.0,82.0,511.39,82.61,29.13,340.5,16.41,56.0,19,540.5,381.5266667,189.2766667,17.68,1493,9242.0,610.7,0
2254,10326.0,3486,1259.22,749,229,663.0,201.0,469.36,158.45,57.24,50.5,0.6,330.0,31,956.5,313.8633333,177.04,50.59,3615,10683.0,1359.2,0
16939,11541.0,3139,971.08,477,133,604.0,179.0,678.88,184.65,57.12,-358.0,-96.1725,537.0,18,358.0,208.3166667,31.54,42.9325,3151,11568.0,1054.31,1
2248,19209.0,9170,3360.77,501,237,489.0,224.0,492.54,235.13,86.17,-220.5,-11.76,167.0,42,427.5,172.32,84.9,82.15,9170,19209.0,3461.47,0
4132,8194.0,2983,970.04,699,319,581.0,274.0,682.83,248.58,80.84,295.75,-0.7425,36.0,30,797.25,385.7166667,376.6733333,55.7225,2990,8206.0,1073.26,0
21885,13041.0,5020,1065.5,628,229,625.0,217.0,567.0,218.26,46.33,-394.75,-5.4775,470.0,25,496.75,196.4133333,103.82,14.9775,5104,13250.0,1164.79,1
4603,8463.0,4292,864.93,421,226,446.0,222.0,470.17,238.44,48.05,32.0,-0.855,567.0,19,432.0,156.79,36.15333333,45.855,4327,8519.0,945.73,1
21370,9164.0,3184,692.13,1239,424,903.0,313.0,916.4,318.4,69.21,154.25,-30.3425,311.0,11,1290.75,808.4333333,605.95,91.2925,3193,9175.0,762.74,0
12123,10774.0,7911,763.82,836,644,692.0,543.0,538.7,395.55,38.19,80.75,22.65,173.0,21,863.25,142.3366667,299.59,49.89,7912,10775.0,798.17,1
20077,13058.0,5565,972.86,619,311,775.0,372.0,932.71,397.5,69.49,-174.25,-2.5275,94.0,15,561.25,160.9533333,170.68333330000004,58.5275,5648,13208.0,1062.82,0
30139,15990.0,4082,1296.27,1808,507,1771.0,475.0,1453.64,371.09,117.84,1055.0,46.8775,8.0,12,2160.0,635.9766667,573.9066667000002,97.2825,4102,16077.0,1376.25,0
3664,10332.0,5699,2148.72,352,193,277.0,151.0,246.0,135.69,51.16,-36.0,-0.5125,134.0,44,340.0,169.68,118.50333329999998,37.7925,5872,10680.0,2268.68,0
33514,13795.0,7680,1277.01,969,596,734.0,432.0,985.36,548.57,91.22,-231.25,-16.4275,86.0,17,892.25,205.4533333,329.0333333000001,60.6175,7738,13895.0,1333.45,0
25524,16363.0,3267,2239.15,1027,247,1042.0,234.0,909.06,181.5,124.4,230.25,0.3,296.0,19,1103.75,409.0333333,143.7166667,81.92,3279,16390.0,2274.09,0
36934,9535.0,2583,1147.9,203,76,416.0,120.0,733.46,198.69,88.3,-85.75,-64.4925,428.0,15,174.75,113.66,20.12666667,107.8925,2605,9594.0,1228.87,1
10710,27950.0,6543,5612.56,548,116,702.0,162.0,998.21,233.68,200.45,-408.5,-15.54,516.0,31,411.5,198.58,78.29666667,225.53,6574,28015.0,5719.22,1
19410,10223.0,2202,955.68,1641,345,1487.0,314.0,1277.88,275.25,119.46,-713.0,-24.3425,277.0,9,1403.0,396.25,505.04,138.0725,2202,10223.0,1185.65,1
13736,19829.0,6745,1467.77,1093,367,984.0,375.0,1166.41,396.76,86.34,-202.0,-38.23,75.0,18,1026.0,564.66,425.6066667,89.39,6751,19839.0,1548.72,1
1820,11340.0,3962,667.67,1189,446,1112.0,392.0,1030.91,360.18,60.7,-115.5,-13.7925,347.0,12,1150.5,504.7933333,472.25666669999987,64.9525,3962,11340.0,898.54,1
4597,20236.0,10432,2036.06,724,349,755.0,381.0,632.38,326.0,63.63,-174.25,-6.3075,451.0,41,666.25,257.72333330000004,152.55,57.6475,10529,20411.0,2127.5,1
35393,13329.0,6240,1118.15,739,320,735.0,330.0,701.53,328.42,58.85,-193.0,2.9925,630.0,21,675.0,225.4733333,165.11333330000005,59.2975,6423,13730.0,1231.31,1
26835,8709.0,2504,1046.71,442,139,481.0,138.0,483.83,139.11,58.15,-150.75,-0.495,555.0,19,391.75,276.3033333,75.58333333,50.485,2521,8789.0,1128.67,0
39113,11502.0,1562,1552.98,485,78,475.0,92.0,547.71,74.38,73.95,316.75,74.1825,672.0,22,590.25,363.22,256.3766667,86.9075,1565,11516.0,1604.59,0
30215,10637.0,3660,1686.04,528,169,509.0,159.0,322.33,110.91,51.09,-141.25,-13.9375,765.0,36,481.25,117.93666670000002,115.16,53.9275,3675,10660.0,1721.03,0
23347,8627.0,2313,3706.71,860,165,493.0,104.0,210.41,56.41,90.41,78.5,-1.665,263.0,44,886.5,358.1833333,277.9333333,76.665,2394,8924.0,3874.44,0
37697,10180.0,3222,1930.36,198,69,293.0,84.0,407.2,128.88,77.21,205.75,36.6825,167.0,26,266.25,0.0,0.0,49.2575,3229,10210.0,1971.13,0
2069,11418.0,7011,1248.15,67,50,111.0,79.0,456.72,280.44,49.93,12.25,24.5,314.0,28,70.75,19.35,12.53666667,18.5,7664,12499.0,1352.42,0
22210,8859.0,2683,757.64,532,121,506.0,124.0,466.26,141.21,39.88,-12.0,17.395,147.0,20,528.0,134.36333330000002,108.34333329999998,45.845,2687,8870.0,762.03,0
5296,9735.0,5729,1049.2,496,269,540.0,321.0,486.75,286.45,52.46,75.0,0.0,615.0,21,521.0,170.5433333,216.4166667,50.0,5743,9756.0,1105.65,1
3375,12657.0,7041,2013.28,143,76,135.0,73.0,230.13,128.02,36.61,30.0,7.35,48.0,59,153.0,50.13333333,6.086666667,35.59,7043,12661.0,2036.85,0
33305,9661.0,7550,742.68,614,477,715.0,564.0,878.27,686.36,67.52,-143.75,-5.465,381.0,13,565.75,110.89,126.73,58.705,7585,9704.0,825.91,1
31,22069.0,8998,1109.13,1122,367,1100.0,392.0,1103.45,449.9,55.46,-343.75,11.7975,333.0,22,1007.75,450.94,433.54,24.1525,9255,22562.0,1193.77,1
36146,34227.0,18386,4709.19,409,137,309.0,127.0,1006.68,540.76,138.51,-72.75,-8.9625,20.0,36,384.75,257.19,131.91333329999998,44.3025,18752,34811.0,4814.17,1
2357,12549.0,2856,698.16,1484,278,1356.0,254.0,738.18,168.0,41.07,585.5,2.2125,176.0,18,1679.5,939.81,1140.773333,41.0275,2859,12556.0,761.39,0
40045,6550.0,3688,741.29,357,233,379.0,244.0,297.73,167.64,33.7,-12.0,-0.8925,140.0,23,353.0,128.2566667,81.30333333,33.8625,3697,6573.0,772.29,0
28153,11581.0,2768,1548.77,1025,229,911.0,223.0,643.39,153.78,86.04,-82.5,-11.835,581.0,19,997.5,550.6766667,432.93666669999993,65.075,2817,11779.0,1565.34,1
317,8759.0,4214,1253.7,13,9,10.0,7.0,336.88,162.08,48.22,21.0,0.0,303.0,29,20.0,5.856666667000001,2.25,10.0,4265,8927.0,1314.93,0
32427,9199.0,2346,1058.69,489,128,506.0,132.0,511.06,130.33,58.82,15.75,-0.2475,346.0,19,494.25,323.9333333,155.2633333,50.2475,2360,9257.0,1092.55,1
34402,21700.0,6889,2394.19,760,125,859.0,224.0,904.17,287.04,99.76,-133.5,-2.6525,167.0,26,715.5,506.75666669999987,313.36,20.9225,6999,21978.0,2484.65,1
7157,17154.0,8183,2045.67,1248,545,1120.0,494.0,714.75,340.96,85.24,-934.0,-147.09,286.0,35,937.0,455.63333330000006,224.1033333,70.26,8231,17220.0,2099.09,0
28955,9612.0,4286,1789.34,222,104,221.0,104.0,310.06,138.26,57.72,-69.5,-0.6375,547.0,34,198.5,84.86333333,97.33666667,54.8775,4450,10009.0,1867.37,0
26822,15602.0,4782,867.82,1104,299,1150.0,307.0,709.18,217.36,39.45,9.5,0.62,82.0,23,1107.5,688.22,689.0866667,40.36,4925,15864.0,957.42,0
31444,18691.0,9731,2923.56,258,134,596.0,292.0,812.65,423.09,127.11,21.0,-8.113333333,363.0,34,323.0,103.2333333,53.83333333,54.53333333,9867,18893.0,2953.56,1
11434,11046.0,3043,1330.95,1134,315,985.0,268.0,789.0,217.36,95.07,-44.25,-27.6125,320.0,15,1119.25,737.99,411.1766667,94.5825,3043,11046.0,1410.93,0
21217,17023.0,5452,2056.04,677,222,892.0,220.0,486.37,155.77,58.74,51.25,-0.0975,208.0,37,693.75,395.3766667,248.0866667,75.0875,5577,17389.0,2121.02,1
19030,14255.0,7145,1703.91,789,452,817.0,443.0,750.26,376.05,89.68,71.0,17.795,606.0,20,813.0,164.2766667,191.54,89.505,7186,14450.0,1766.66,1
4429,21700.0,7283,1940.23,1309,366,1263.0,350.0,1142.11,383.32,102.12,250.5,0.0,239.0,20,1392.5,513.2933333000002,584.1466667000002,88.24,7310,21772.0,1993.46,0
28449,18054.0,10856,1235.23,1576,937,1711.0,962.0,1289.57,775.43,88.23,-301.75,-16.0575,458.0,16,1475.75,0.0,0.0,91.0475,10879,18093.0,1295.21,1
3347,8410.0,4793,1381.82,325,191,285.0,174.0,311.48,177.52,51.18,37.5,-8.945,188.0,31,337.5,122.86,81.49333333,44.835,4870,8545.0,1444.2,1
9935,12788.0,4340,1405.36,364,131,513.0,174.0,710.44,241.11,78.08,-51.0,-0.915,347.0,34,347.0,132.2066667,95.71666667,40.145,4576,13248.0,1457.61,0
20144,14979.0,5211,2482.05,643,184,586.0,176.0,534.96,186.11,88.64,56.0,5.185,538.0,31,662.0,222.46,120.63,89.305,5243,15035.0,2532.04,0
16537,8269.0,2915,1374.83,144,61,203.0,80.0,306.26,107.96,50.92,164.25,-0.0975,342.0,28,198.75,121.5,26.84,42.5875,2944,8357.0,1436.48,0
25013,15207.0,4256,1309.8,1168,324,1007.0,270.0,844.83,236.44,72.77,-656.75,-18.8,580.0,19,948.75,739.64,451.30333330000013,66.29,4256,15207.0,1491.46,0
3843,10370.0,5372,2057.52,159,64,137.0,61.0,345.67,179.07,68.58,-102.75,-7.295,251.0,31,124.75,48.82,13.38666667,35.785,5564,10761.0,2174.19,1
14747,12745.0,7859,909.71,761,369,683.0,394.0,637.25,392.95,45.49,313.75,35.7375,631.0,21,865.25,176.67,215.4566667,51.7325,7868,12762.0,941.7,0
22949,13931.0,5243,1825.68,1177,415,1074.0,399.0,1160.92,436.92,152.14,-241.0,-0.2475,399.0,13,1097.0,0.0,0.0,103.2175,5257,13968.0,1907.65,1
577,8059.0,3501,1075.87,174,98,294.0,151.0,575.64,250.07,76.85,-80.0,-44.015,223.0,15,147.0,78.69333333,46.86,39.875,3512,8081.0,1135.95,1
28564,16239.0,4205,2055.44,1505,422,1884.0,520.0,1623.9,420.5,205.54,478.5,46.7375,318.0,11,1664.5,726.9366667,217.78,174.2825,4219,16366.0,2176.95,1
3907,11195.0,5500,1516.95,312,164,382.0,199.0,430.58,211.54,58.34,-222.5,-6.6875,471.0,34,237.5,112.87666670000002,48.75333333,36.6875,5547,11292.0,1568.55,0
4478,7923.0,3609,1408.04,620,280,741.0,351.0,792.3,360.9,140.8,155.0,49.88,18.0,11,672.0,211.66,95.02,139.07,3690,8084.0,1493.92,1
21850,10160.0,4194,1249.14,984,426,896.0,372.0,725.71,299.57,89.22,-201.5,-34.4,212.0,15,916.5,415.9566667,189.8633333,114.72,4194,10160.0,1309.13,0
16450,11450.0,2489,640.07,753,162,377.0,81.0,880.77,191.46,49.24,709.5,50.945,27.0,14,989.5,95.85333333,487.9566667,57.695,2492,11459.0,705.05,1
32855,27948.0,13822,2209.58,1080,600,1112.0,560.0,822.0,406.53,64.99,-187.0,-11.24,267.0,35,1018.0,509.43,283.7066667,71.19,13889,28036.0,2355.37,1
19009,19390.0,5967,2847.32,261,73,288.0,95.0,387.8,119.34,56.95,3.0,-0.5325,1155.0,51,262.0,65.93333333,126.2133333,55.5125,5987,19426.0,2909.82,1
2089,9440.0,3103,1323.44,377,144,532.0,170.0,629.33,206.87,88.23,58.75,-0.645,491.0,16,396.25,190.2766667,52.18666667,53.635,3197,9716.0,1402.53,0
11132,11007.0,2735,1609.25,605,170,630.0,160.0,786.21,195.36,114.95,-116.0,-22.845,457.0,16,566.0,260.2266667,75.75,100.245,2763,11087.0,1719.44,0
34771,9705.0,3045,1186.08,691,299,548.0,225.0,462.14,145.0,56.48,64.0,3.8375,156.0,27,712.0,382.3366667,229.7233333,51.1425,3095,9867.0,1259.62,0
8582,14923.0,5157,2543.64,534,139,448.0,126.0,452.21,156.27,77.08,-28.0,-0.2475,633.0,34,525.0,189.0,48.69333333,75.2475,5186,15039.0,2609.7,0
11968,11319.0,6583,1306.36,507,316,478.0,303.0,595.74,346.47,68.76,30.25,-1.7325,206.0,20,516.75,179.26,131.21666670000002,55.9725,6590,11333.0,1391.43,1
7886,10301.0,3270,1309.91,1063,295,994.0,276.0,643.81,204.38,81.87,244.75,36.9875,233.0,18,1144.25,420.43,324.9333333,114.9425,3274,10305.0,1369.89,0
24081,14113.0,2997,731.29,1050,211,1289.0,236.0,1008.07,214.07,52.24,-496.5,-0.63,295.0,24,884.5,327.5866667,370.31,55.61,2997,14113.0,736.29,1
24008,32161.0,14394,2737.36,241,127,594.0,241.0,1286.44,575.76,109.49,-110.5,-32.415,413.0,32,204.5,36.51333333,26.42,29.185,14394,32161.0,2738.97,1
16622,13046.0,6068,1444.1,740,378,825.0,410.0,931.86,433.43,103.15,273.25,-6.435,95.0,15,830.75,236.4466667,324.41,90.915,6093,13085.0,1477.0,0
24467,7230.0,2842,374.31,1479,509,1103.0,412.0,1032.86,406.0,53.47,-666.5,-8.43,141.0,8,1256.5,709.2066667,767.64,54.34,2842,7230.0,569.84,0
32969,10169.0,4391,533.76,1580,686,1473.0,625.0,1452.71,627.29,76.25,-84.75,-33.9425,43.0,8,1551.75,237.33,298.2933333000001,90.0325,4409,10213.0,613.74,1
17955,11061.0,2553,702.94,1556,327,1246.0,299.0,1229.0,283.67,78.1,-414.25,-0.99,303.0,10,1418.25,877.81,628.5666667,75.98,2575,11159.0,809.27,0
10858,10727.0,4573,1267.46,455,178,476.0,178.0,536.35,228.65,63.37,-179.25,-5.325,660.0,22,395.25,198.8466667,74.91666667,52.825,4762,11143.0,1363.26,1
34034,39410.0,8676,2825.37,2408,590,2418.0,545.0,2189.44,482.0,156.97,-159.0,-13.965,579.0,20,2355.0,2529.713333,1042.373333,136.925,8732,39668.0,2915.18,0
14262,12976.0,4944,1715.53,392,138,355.0,120.0,360.44,137.33,47.65,75.75,6.5125,187.0,38,417.25,175.95,164.6166667,56.5875,5139,13433.0,1792.49,1
15092,10479.0,5080,1873.82,806,405,760.0,383.0,698.6,338.67,124.92,152.0,44.26,9.0,16,857.0,339.2933333000001,186.7633333,158.43,5080,10479.0,1953.8,0
35886,9443.0,4152,1441.25,365,160,381.0,153.0,286.15,125.82,43.67,-65.5,-2.7375,207.0,34,343.5,173.31,112.0833333,33.1775,4154,9449.0,1484.08,0
13767,10565.0,3890,1584.08,1021,307,827.0,259.0,528.25,194.5,79.2,229.25,31.4125,697.0,23,1097.75,309.6433333,66.34,127.9775,4094,10964.0,1706.66,0
31929,13644.0,3435,1367.56,1934,410,1373.0,331.0,1137.0,286.25,113.96,293.5,158.465,390.0,13,2031.5,264.6266667,1089.953333,192.655,3444,13676.0,1428.08,0
8615,36031.0,15122,3216.58,1175,404,1077.0,383.0,1162.29,487.81,103.76,168.25,10.1725,376.0,33,1230.75,526.37,217.3233333,70.7275,15149,36097.0,3323.02,0
14025,13947.0,6124,1476.19,822,343,857.0,368.0,557.88,244.96,59.05,279.0,6.8025,221.0,26,915.0,486.3466667,398.3833333,52.3875,6138,13972.0,1531.03,0
35126,30769.0,13176,3518.92,1449,551,1359.0,531.0,1230.76,527.04,140.76,120.0,-5.3875,85.0,26,1489.0,412.64,304.1833333,86.3175,13220,30827.0,3568.58,0
18304,12177.0,3073,794.46,943,262,985.0,256.0,1014.75,256.08,66.21,-425.5,-44.5425,357.0,13,801.5,250.5766667,380.12,89.5325,3085,12226.0,809.59,1
10270,12853.0,3419,2367.38,572,101,574.0,111.0,584.23,155.41,107.61,-46.0,-5.6125,1024.0,34,557.0,271.4866667,35.26666667,105.6025,3420,12854.0,2480.7,1
1613,9989.0,3877,1559.36,423,169,396.0,147.0,344.45,133.69,53.77,-185.5,-8.03,78.0,30,361.5,174.72666669999995,82.65666667,55.52,3877,9989.0,1610.96,0
10083,11927.0,4007,1355.04,416,174,494.0,192.0,662.61,222.61,75.28,235.25,14.645,247.0,19,494.75,212.3433333,155.6533333,44.285,4010,11936.0,1387.04,1
3651,7995.0,3311,784.84,1149,330,1022.0,389.0,999.38,413.88,98.11,361.0,52.7225,4.0,9,1269.0,511.18,318.6133333,157.5375,3333,8036.0,875.12,1
4670,11108.0,6654,1317.78,794,401,674.0,375.0,694.25,415.88,82.36,-595.5,-62.18,146.0,19,595.5,187.5466667,217.8233333,56.18,6661,11125.0,1349.78,0
2297,10754.0,4052,1075.43,760,286,1068.0,352.0,1075.4,405.2,107.54,-405.25,-44.58,210.0,11,625.25,318.7966667,222.39,136.57,4288,11319.0,1200.71,1
14195,20512.0,5870,1904.16,2147,642,1884.0,557.0,1282.0,366.88,119.01,98.75,27.395,127.0,17,2180.25,692.3866667000002,890.0233332999999,159.985,5881,20545.0,1985.13,1
569,7072.0,4090,1077.85,476,250,429.0,235.0,282.88,163.6,43.11,3.75,-24.0,572.0,27,477.25,127.96,73.66666667,61.99,4151,7163.0,1125.83,0
19884,19436.0,10242,1838.99,1141,606,861.0,452.0,694.14,365.79,65.68,-43.75,-10.92,174.0,29,1126.75,335.2866667,201.2466667,83.8,10264,19483.0,1877.79,0
17430,10873.0,6350,1544.13,965,479,716.0,373.0,453.04,264.58,64.34,-151.75,-67.7925,43.0,25,914.75,110.25333329999998,240.2766667,127.7825,6395,10934.0,1587.66,0
5253,48089.0,14215,5239.14,11,3,521.0,159.0,1118.35,330.58,121.84,-8.0,-0.25,334.0,45,8.0,0.0,0.0,10.25,14484,49056.03,5434.28,1
31170,15828.0,4108,814.73,1092,367,1330.0,416.0,1582.8,410.8,81.47,-788.25,-62.2575,112.0,12,829.25,292.6,300.6366667,29.3675,4121,15861.0,894.71,1
6975,7368.0,3472,926.51,197,106,252.0,122.0,350.86,165.33,44.12,179.75,15.5925,452.0,22,257.25,93.46,88.72666667,36.3375,3491,7396.0,960.37,0
11071,9560.0,3663,584.22,1405,501,1222.0,487.0,1062.22,407.0,64.91,-830.5,-37.965,39.0,10,1128.5,560.2266667,733.94,72.955,3678,9587.0,649.2,0
27787,9481.0,5271,2831.99,640,328,439.0,239.0,296.28,164.72,88.5,164.75,1.945,405.0,34,695.25,164.43,25.83,141.205,5443,9779.0,2924.22,0
18135,16478.0,5910,695.78,1186,438,1045.0,411.0,969.29,347.65,40.93,-17.5,-0.2475,213.0,19,1180.5,636.0233333,240.05,68.9975,5935,16536.0,852.09,1
14917,24313.0,10846,1932.82,1716,747,1596.0,715.0,1430.18,638.0,113.7,234.25,-1.54,72.0,18,1793.75,792.0566667,264.10333330000003,146.08,10871,24374.0,2039.26,1
16723,14569.0,4855,803.88,1640,601,1626.0,578.0,1618.78,539.44,89.32,-170.25,-5.42,76.0,10,1583.25,601.1633333,305.3633333,90.84,4865,14661.0,908.86,1
18729,8077.0,4013,956.33,1077,493,910.0,435.0,807.7,401.3,95.63,-47.75,-58.495,316.0,11,1060.75,392.1733333,294.93,128.775,4049,8134.0,1030.25,1
32170,11068.0,5618,1109.6,1060,535,807.0,410.0,851.38,432.15,85.35,990.25,66.875,54.0,14,1389.75,660.4433333,358.8066667,131.805,5650,11164.0,1217.84,1
17375,14054.0,1661,1203.73,501,78,461.0,74.0,739.68,87.42,63.35,42.5,-6.6425,249.0,20,515.5,277.3566667,299.7833333000001,50.2725,1687,14108.0,1255.45,0
22948,9277.0,508,379.56,1579,75,1360.0,70.0,1325.29,72.57,54.22,-103.75,-32.6275,242.0,8,1544.75,1222.963333,1057.793333,75.6675,508,9277.0,594.53,0
24930,7852.0,2620,1195.27,500,145,507.0,153.0,490.75,163.75,74.7,-41.75,-2.475,518.0,17,485.75,210.4833333,147.6033333,90.715,2628,7863.0,1278.17,0
26091,16448.0,4225,906.96,1584,421,1570.0,422.0,1495.27,384.09,82.45,-752.25,-36.9075,357.0,12,1333.25,857.8466667000001,831.3866667000002,86.8875,4256,16696.0,972.57,1
29466,11166.0,6705,1741.47,330,178,292.0,152.0,272.34,163.54,42.47,30.25,1.7325,184.0,42,339.75,96.23333333,38.45,32.2275,6809,11316.0,1795.85,0
22304,19587.0,6160,2643.4,893,263,947.0,257.0,699.54,220.0,94.41,268.0,1.49,622.0,30,982.0,518.7566667,423.2933333,58.98,6297,19907.0,2711.28,0
6479,10215.0,3158,1323.07,756,323,705.0,250.0,392.88,121.46,50.89,-179.75,-8.075,343.0,27,695.75,259.6,205.4566667,49.465,3165,10241.0,1376.29,1
13603,10036.0,2313,992.18,709,161,846.0,185.0,912.36,210.27,90.2,261.5,42.2025,367.0,12,796.5,321.2033333,240.7366667,95.0875,2319,10051.0,1006.16,1
39115,51123.0,26261,2524.44,1808,884,1774.0,882.0,1345.34,691.08,66.43,251.75,55.415,558.0,40,1892.25,873.05,1088.78,64.555,26962,52392.0,2680.69,0
2701,19801.0,4477,2211.73,1232,394,936.0,272.0,792.04,179.08,88.47,-923.75,-46.7675,815.0,27,923.75,580.2133332999998,368.5066667,127.5175,4572,20242.0,2345.23,1
18834,9224.0,1766,715.84,930,146,927.0,157.0,709.54,135.85,55.06,110.0,8.8275,89.0,14,967.0,710.85,770.1433333,42.0625,1770,9236.0,780.57,1
1182,10429.0,4185,577.49,1241,460,1140.0,449.0,869.08,348.75,48.12,45.75,55.2525,426.0,14,1256.25,393.63,133.67,77.1475,4377,10829.0,655.45,1
28228,8230.0,2947,389.48,817,270,895.0,319.0,823.0,294.7,38.95,-7.0,-6.13,347.0,12,815.0,357.0766667,420.4,26.35,3118,8623.0,442.71,1
